,route_name,route_direction_id,stop_id,stop_name,boardings,alightings,total_b_a,geometry
0,22,238750,60001,Santa Clara Transit Center,152.88002234693408,110.8522497110732,263.73227205800725,POINT (6144099.62758 1954225.5200159)
1,60,239040,60008,San Jose Airport Terminal A,106.41027820218996,97.18365735571619,203.59393555790604,POINT (6146822.45087449 1959780.7825274)
2,60,239041,60011,San Jose Airport Terminal B,101.89522928052335,69.91789248333367,171.81312176385705,POINT (6148114.70649208 1958314.71065639)
3,60,239041,60014,1st & Metro @ Metro Station,99.06068620921565,57.99546564546564,157.05615185468125,POINT (6150233.01229483 1960218.74228139)
4,22,238750,60020,El Camino & Lafayette,40.89098589319178,57.43808699470464,98.32907288789644,POINT (6141651.00288408 1954992.24617273)
4,60,238750,60020,El Camino & Lafayette,40.89098589319178,57.43808699470464,98.32907288789644,POINT (6141651.00288408 1954992.24617273)
10,22,238750,60035,King & Alum Rock,149.6079740520917,157.93623590461826,307.5442099567101,POINT (6167727.93202934 1953654.17929506)
11,22,238750,60036,King & San Antonio,36.41845597213243,38.469836536013005,74.88829250814545,POINT (6168552.89461824 1952565.84026439)
12,22,238750,60037,King & Hermocilla,31.495157456922158,45.19827256077254,76.69343001769472,POINT (6169311.51383591 1951509.07203673)
13,22,238750,60038,King & Virginia,42.71691592721005,39.129301907243104,81.84621783445313,POINT (6169685.78277241 1951032.84103382)
14,22,238750,60039,King & Chaucer,7.6658749746985055,55.93615698027465,63.602031954973164,POINT (6170520.0294635 1949891.63006164)
15,22,238750,60040,King & Story,238.76370598355896,288.76921322141914,527.5329192049778,POINT (6171451.19098699 1948671.12922181)
16,22,238750,60041,King & Christopher,14.65468967307202,32.62560495060496,47.280294623676994,POINT (6172153.21582967 1947748.16715698)
17,22,238750,60042,King & Miami,14.260536032594851,40.486832856685794,54.74736888928064,POINT (6173065.8275215 1946541.82704999)
18,22,238750,60043,King & Havana,32.23416599740129,92.4745754245754,124.70874142197668,POINT (6173718.85771149 1945682.60337473)
19,22,238750,60044,King & Cunningham,34.016051921934285,85.34431279504811,119.36036471698233,POINT (6174381.73663507 1944817.79375264)
20,22,238750,60045,King & Waverly,12.776400396988633,73.79196685667273,86.56836725366134,POINT (6175216.58568716 1943732.43798374)
21,22,238750,60046,King & Seminole,14.793383087500736,107.29635519709048,122.08973828459119,POINT (6175719.71525833 1943079.67649397)
22,22,238750,60047,Tully & King,21.700355496756423,147.82020360530421,169.5205591020606,POINT (6176321.56280792 1942660.39682072)
23,22,238750,60048,Tully & Brahms,6.545140725287782,43.09321323241604,49.63835395770383,POINT (6177169.52272616 1943357.01681857)
24,22,238750,60049,Tully & Quimby,14.747801390216257,67.96769039783744,82.71549178805371,POINT (6177953.14681508 1944010.50960606)
25,22,238750,60050,Tully & Eastridge Way,0.7307692307692306,8.52773200741467,9.258501238183902,POINT (6178588.27776267 1944529.19787315)
26,22,238751,60053,Tully & Quimby,81.85968198468194,16.38665419547773,98.2463361801597,POINT (6177605.19541125 1943875.58927223)
27,22,238751,60054,Tully & Kenesta,47.248469177880956,11.440446318387501,58.68891549626843,POINT (6176925.70858125 1943307.29907022)
28,22,238751,60055,King & Tully,175.0758443354032,17.758625688037448,192.83447002344053,POINT (6176051.84549958 1942753.43206772)
29,22,238751,60056,King & Seminole,8.48444855797797,2.665618939883645,11.150067497861617,POINT (6175628.58125424 1943297.26857848)
30,22,238751,60057,King & Cunningham,105.23089533016004,33.646017462929215,138.87691279308925,POINT (6174527.10379842 1944734.15743698)
31,22,238751,60058,King & Ocala,97.5870973797444,28.672715274921156,126.25981265466558,POINT (6173760.78873 1945727.5232324)
32,22,238751,60059,King & Biscayne,52.95605505605508,15.102580670963022,68.0586357270181,POINT (6172900.09589759 1946867.91596472)
33,22,238751,60060,King & Everglade,28.80308310970075,16.460309869868695,45.26339297956948,POINT (6171993.74698849 1948063.61206415)
34,22,238751,60061,King & Story,191.82937919923214,53.91276819585644,245.74214739508864,POINT (6170984.30904675 1949424.31964456)
35,22,238751,60063,King & Virginia,44.15400636944758,45.694812540400775,89.84881890984832,POINT (6169795.79436341 1951000.6681979)
36,22,238751,60064,King & Kammerer,49.921213916802145,27.24025296598826,77.16146688279038,POINT (6169252.40306175 1951704.01226364)
37,22,238751,60065,King & San Antonio,39.93575036075036,51.8649602031955,91.80071056394586,POINT (6168449.96831492 1952846.26063532)
137,22,238750,60328,Palo Alto Transit Center (Bay 10),733.9948585727998,0.2380952380952384,734.176676754618,POINT (6078107.96035099 1988346.45439856)
137,522,238750,60328,Palo Alto Transit Center (Bay 10),733.9948585727998,0.2380952380952384,734.176676754618,POINT (6078107.96035099 1988346.45439856)
138,22,238750,60329,El Camino & Palm,12.793263517528223,3.426026751026751,16.21929026855498,POINT (6079055.87151292 1986640.97191715)
139,22,238750,60330,El Camino & Galvez,66.45979102596746,7.4282283892578,73.88801941522533,POINT (6079788.22634742 1985807.8761424)
139,522,238750,60330,El Camino & Galvez,66.45979102596746,7.4282283892578,73.88801941522533,POINT (6079788.22634742 1985807.8761424)
140,22,238750,60331,El Camino & Sam McDonald,4.579659882601059,0.2625,4.8421598826010595,POINT (6080518.11694799 1984980.67143197)
141,22,238750,60332,El Camino & Churchill,4.251791101055807,1.0556489262371618,5.307440027292967,POINT (6081284.45957541 1984093.84840249)
142,22,238750,60333,El Camino & Serra,14.807890557155256,3.132273690361927,17.94016424751717,POINT (6082149.76788417 1983118.26636414)
143,22,238750,60334,El Camino & Oxford,6.582965727083374,8.09194220811868,14.674907935202054,POINT (6083068.09708424 1982066.03356048)
144,22,238750,60335,El Camino & California,104.72777900204368,45.388473209796736,150.11625221184042,POINT (6083824.35869507 1981339.69413389)
144,522,238750,60335,El Camino & California,104.72777900204368,45.388473209796736,150.11625221184042,POINT (6083824.35869507 1981339.69413389)
145,22,238640,60336,El Camino & Page Mill,71.98633047279519,18.622602534067234,90.60863300686248,POINT (6085022.45013091 1980516.03895706)
145,522,238640,60336,El Camino & Page Mill,71.98633047279519,18.622602534067234,90.60863300686248,POINT (6085022.45013091 1980516.03895706)
146,22,238750,60337,El Camino & Hansen,19.66011594614536,5.938856405032873,25.598972351178233,POINT (6086134.1431175 1979763.50437289)
147,22,238750,60338,El Camino & Matadero,13.394566462948818,11.32767893870835,24.72224540165715,POINT (6087064.91619033 1979142.36060207)
148,22,238750,60339,El Camino & Barron,18.257159996865877,17.555385872297638,35.81254586916349,POINT (6087694.06945957 1978711.50221181)
149,22,238750,60340,El Camino & Los Robles,20.75738722062251,13.965986382898148,34.72337360352065,POINT (6088605.43377858 1978089.29413864)
150,22,238750,60341,El Camino & Vista,16.23884114251761,11.142951329716034,27.381792472233638,POINT (6089308.15218942 1977359.31069048)
151,22,238750,60342,El Camino & Maybell,12.098414167531812,11.750090432443372,23.848504599975172,POINT (6089784.94716758 1976597.58025856)
152,22,238750,60343,El Camino & Arastradero,66.26076929606343,36.60595572727924,102.86672502334268,POINT (6090330.29056507 1975716.68208598)
152,522,238750,60343,El Camino & Arastradero,66.26076929606343,36.60595572727924,102.86672502334268,POINT (6090330.29056507 1975716.68208598)
153,22,238750,60344,El Camino & Dinah's Court,7.882565473741944,6.466390227419639,14.34895570116158,POINT (6091084.04069799 1974505.17105757)
154,22,238750,60345,El Camino & Los Altos,17.304406214700336,12.014651769798824,29.319057984499157,POINT (6091730.27234517 1973724.88488849)
155,22,238750,60346,El Camino & San Antonio,51.53281767252355,120.62063492063496,172.15345259315845,POINT (6093073.72405457 1972486.49071173)
156,22,238750,60347,El Camino & Showers,328.27674041644633,179.51026032790733,507.7870007443535,POINT (6093922.88508591 1971893.94432464)
156,522,238750,60347,El Camino & Showers,328.27674041644633,179.51026032790733,507.7870007443535,POINT (6093922.88508591 1971893.94432464)
157,22,238750,60348,El Camino & Jordan,7.810090399796279,4.870328690916927,12.680419090713205,POINT (6094639.037525 1971471.58722973)
158,22,238750,60350,El Camino & Rengstorff,18.330620196796662,13.487294160088275,31.817914356884945,POINT (6095560.78240067 1970940.11749214)
159,22,238750,60351,El Camino & Clark,81.18413694148988,54.01700627803568,135.20114321952553,POINT (6097614.33472399 1969751.6936879)
160,22,238750,60352,El Camino & El Monte,53.274804443922115,54.391662177691565,107.66646662161371,POINT (6098283.234961 1968971.18212557)
161,22,238750,60353,El Camino & Pettis,18.30276047481929,15.25701096289331,33.5597714377126,POINT (6099259.03287816 1968209.1357494)
162,22,238750,60354,El Camino & Miramonte,17.46030138162491,18.68231074481074,36.142612126435665,POINT (6100504.47690958 1967409.41195515)
163,22,238750,60355,El Camino & Castro,168.81013390204564,86.6447938499409,255.45492775198662,POINT (6101792.86015958 1966567.14198615)
163,522,238750,60355,El Camino & Castro,168.81013390204564,86.6447938499409,255.45492775198662,POINT (6101792.86015958 1966567.14198615)
164,22,238750,60356,El Camino & Bonita,4.282437660378835,5.626387501387501,9.908825161766343,POINT (6102631.83289108 1966037.68175898)
165,22,238750,60357,El Camino & Phyllis,6.102028771881712,10.64077140180081,16.74280017368253,POINT (6103461.75839658 1965504.03059532)
166,22,238750,60358,El Camino & Bay,30.61481312804842,31.408208703061643,62.02302183111008,POINT (6104243.33262083 1964996.34591514)
167,22,238750,60359,El Camino & Yuba,53.22422381540027,27.45103246426776,80.67525627966803,POINT (6105065.82572649 1964518.22154331)
168,22,238750,60360,El Camino & Americana,34.00414005928712,36.95874615580497,70.96288621509214,POINT (6107556.51628317 1963262.77785999)
169,22,238750,60361,El Camino & Knickerbocker,137.08336393998158,113.35882540661946,250.44218934660122,POINT (6109107.41245958 1962470.7377774)
169,522,238750,60361,El Camino & Knickerbocker,137.08336393998158,113.35882540661946,250.44218934660122,POINT (6109107.41245958 1962470.7377774)
170,22,238750,60362,El Camino & Grape,30.45862111744465,20.89324450059744,51.35186561804208,POINT (6110600.66833133 1961877.84395006)
171,22,238750,60363,El Camino & Mary,43.69755350858293,20.53046038928391,64.22801389786682,POINT (6111986.994955 1961458.31821431)
172,22,238750,60364,El Camino & Hollenbeck,50.858793738940804,25.220045232545235,76.07883897148601,POINT (6113683.74123341 1960931.78449048)
173,22,238750,60365,El Camino & Mathilda,27.13456151691444,24.43306350512232,51.5676250220368,POINT (6115291.65140341 1960407.54439723)
174,22,238750,60366,El Camino & Sunnyvale-Saratoga,206.28874320124325,164.68905767435172,370.97780087559505,POINT (6116676.92356725 1959666.36608957)
174,522,238750,60366,El Camino & Sunnyvale-Saratoga,206.28874320124325,164.68905767435172,370.97780087559505,POINT (6116676.92356725 1959666.36608957)
175,22,238750,60367,El Camino & Cezanne,23.049244627921098,32.44618273882979,55.49542736675088,POINT (6117471.32945874 1958816.19095264)
176,22,238750,60368,El Camino & Remington,145.21370475929297,111.41277954072068,256.6264843000138,POINT (6118673.10822317 1957526.05967465)
176,522,238750,60368,El Camino & Remington,145.21370475929297,111.41277954072068,256.6264843000138,POINT (6118673.10822317 1957526.05967465)
177,22,238750,60369,El Camino & Maria,29.190325116060404,24.242000646412407,53.432325762472814,POINT (6120618.29691808 1955448.27446015)
178,22,238750,60370,El Camino & Wolfe,112.46525019098544,87.78768110973994,200.2529313007254,POINT (6121797.77159324 1954414.28276172)
178,522,238750,60370,El Camino & Wolfe,112.46525019098544,87.78768110973994,200.2529313007254,POINT (6121797.77159324 1954414.28276172)
179,22,238750,60371,El Camino & Poplar,12.137725183313421,22.126236263736264,34.26396144704968,POINT (6123531.66445091 1954188.56208456)
180,22,238750,60372,El Camino & Henderson,32.68974979269098,44.6276805710629,77.31743036375387,POINT (6124368.98495474 1954176.17923531)
181,22,238750,60373,El Camino & Halford,170.8955093925682,123.51772288169347,294.4132322742616,POINT (6126103.48575082 1954168.01127264)
181,522,238750,60373,El Camino & Halford,170.8955093925682,123.51772288169347,294.4132322742616,POINT (6126103.48575082 1954168.01127264)
182,22,238750,60374,El Camino & Flora Vista,107.61770990447461,58.93512639321462,166.5528362976892,POINT (6127859.74831441 1954175.62936765)
183,22,238750,60375,El Camino & Pomeroy,29.98717565114624,25.750223387723388,55.737399038869626,POINT (6129689.63244991 1954151.60316898)
184,22,238750,60376,El Camino & Calabazas,9.968058412176056,7.593317221993691,17.56137563416976,POINT (6130589.70676525 1954136.95851323)
185,22,238750,60377,El Camino & Alpine,23.268701233407118,24.090029986353514,47.35873121976061,POINT (6131271.52429925 1954126.16063456)
186,22,238750,60378,El Camino & Kiely,196.48269214445685,130.36642018112605,326.8491123255829,POINT (6132551.84457324 1954093.54947931)
186,522,238750,60378,El Camino & Kiely,196.48269214445685,130.36642018112605,326.8491123255829,POINT (6132551.84457324 1954093.54947931)
187,22,238750,60379,El Camino & Bowe,10.319162700045052,12.404778309925371,22.72394100997042,POINT (6133486.98574758 1954090.46451172)
188,22,238750,60380,El Camino & San Tomas,10.407866806396218,10.139489758607406,20.54735656500362,POINT (6135171.88428067 1954071.27491756)
189,22,238750,60381,El Camino & Los Padres,11.474459445782967,19.83634600693424,31.310805452717215,POINT (6135996.88164641 1954051.7959539)
190,22,238750,60382,El Camino & Scott,193.24662225029863,153.86541522203285,347.1120374723316,POINT (6137030.32478949 1954033.09290731)
190,522,238750,60382,El Camino & Scott,193.24662225029863,153.86541522203285,347.1120374723316,POINT (6137030.32478949 1954033.09290731)
191,22,238750,60384,El Camino & Jefferson,21.162577700077694,15.46104459266224,36.62362229273993,POINT (6139245.46143533 1954013.89347064)
193,60,238740,60387,Monroe & Franklin,38.35406986804047,34.12650576547636,72.48057563351679,POINT (6140702.03562191 1952672.00442214)
195,60,238740,60391,Benton & Sherman,17.724094369682582,43.34934787434788,61.073442244030446,POINT (6143346.16911316 1954114.01662998)
197,22,238750,60393,El Camino & Accolti,9.106983131247835,5.023334671864084,14.130317803111916,POINT (6145152.67993583 1952830.35056214)
198,22,238750,60394,El Camino & Bellomy,5.038914272002508,4.354361977891391,9.393276249893901,POINT (6145112.05239241 1952075.73330498)
199,22,238750,60395,El Camino & The Alameda,40.14578795387619,18.193791584232763,58.33957953810892,POINT (6145008.88429166 1951224.11821032)
200,22,238750,60397,The Alameda & Newhall,39.26377641965878,15.97494441832677,55.238720837985554,POINT (6146329.00993225 1950686.1137089)
201,22,238750,60398,The Alameda & McKendrie,14.479637029637033,9.542597924950865,24.022234954587887,POINT (6147715.53865525 1949942.14898948)
202,22,238750,60399,The Alameda & University,21.240953001247124,4.630291358967829,25.871244360214934,POINT (6148268.44995099 1949343.8250549)
203,22,238750,60400,The Alameda & Naglee,160.79183879845644,129.70788231376463,290.49972111222115,POINT (6148984.787101 1948553.67702889)
203,522,238750,60400,The Alameda & Naglee,160.79183879845644,129.70788231376463,290.49972111222115,POINT (6148984.787101 1948553.67702889)
204,22,238750,60401,The Alameda & Fremont,11.767833636951286,6.770595091183327,18.538428728134612,POINT (6149811.12042208 1947670.48292914)
205,22,238750,60402,The Alameda & Hester,9.997135054487996,9.60513987646341,19.602274930951406,POINT (6150347.347368 1947097.21701531)
206,22,238750,60403,The Alameda & Hanchett,120.07972232016344,68.30533192297897,188.3850542431425,POINT (6150818.96880008 1946595.94603623)
206,522,238750,60403,The Alameda & Hanchett,120.07972232016344,68.30533192297897,188.3850542431425,POINT (6150818.96880008 1946595.94603623)
207,22,238750,60404,The Alameda & Keeble,26.69430185827245,15.197547142400081,41.89184900067254,POINT (6151799.86447608 1946255.60550956)
208,22,238750,60406,The Alameda & Bush,124.04499152807979,49.44671651877535,173.49170804685514,POINT (6153200.88267142 1946316.46759257)
209,22,238750,60408,Santa Clara & Montgomery,201.46951953275482,133.47078999431943,334.9403095270741,POINT (6154169.72161299 1946352.91929132)
209,522,238750,60408,Santa Clara & Montgomery,201.46951953275482,133.47078999431943,334.9403095270741,POINT (6154169.72161299 1946352.91929132)
210,22,238750,60409,Santa Clara & Delmas,30.742836003865417,11.790996666731958,42.53383267059741,POINT (6154781.8719635 1946376.53013648)
211,22,238750,60410,Santa Clara & Almaden Blvd,113.77992889463489,90.20796638002528,203.9878952746602,POINT (6156121.946055 1947090.27149114)
211,522,238750,60410,Santa Clara & Almaden Blvd,113.77992889463489,90.20796638002528,203.9878952746602,POINT (6156121.946055 1947090.27149114)
212,22,238750,60411,Santa Clara & Almaden Ave,42.256368549750924,43.992060717060724,86.24842926681168,POINT (6156523.88783641 1947331.17258415)
213,22,238750,60412,Santa Clara & 1st,527.7515366169779,488.0801242058595,1015.8316608228375,POINT (6157574.84144317 1947946.23861124)
213,23,238750,60412,Santa Clara & 1st,527.7515366169779,488.0801242058595,1015.8316608228375,POINT (6157574.84144317 1947946.23861124)
214,22,238750,60413,Santa Clara & 6th,2008.3313936880124,1159.265020110608,3167.5964137986184,POINT (6158928.50802717 1948704.70395781)
214,23,238750,60413,Santa Clara & 6th,2008.3313936880124,1159.265020110608,3167.5964137986184,POINT (6158928.50802717 1948704.70395781)
214,522,238750,60413,Santa Clara & 6th,2008.3313936880124,1159.265020110608,3167.5964137986184,POINT (6158928.50802717 1948704.70395781)
214,523,238750,60413,Santa Clara & 6th,2008.3313936880124,1159.265020110608,3167.5964137986184,POINT (6158928.50802717 1948704.70395781)
215,22,238750,60414,Santa Clara & 7th,271.7836664152841,105.29960815328468,377.0832745685686,POINT (6159225.73249833 1948886.74690081)
215,23,238750,60414,Santa Clara & 7th,271.7836664152841,105.29960815328468,377.0832745685686,POINT (6159225.73249833 1948886.74690081)
216,22,238750,60415,Santa Clara & 11th,75.57082557964911,82.57483064321302,158.14565622286207,POINT (6160682.18627833 1949721.3400479)
216,23,238750,60415,Santa Clara & 11th,75.57082557964911,82.57483064321302,158.14565622286207,POINT (6160682.18627833 1949721.3400479)
217,22,238750,60416,Santa Clara & 13th,21.590851713645833,34.090892196039256,55.681743909685075,POINT (6161161.25815482 1949993.21614456)
217,23,238750,60416,Santa Clara & 13th,21.590851713645833,34.090892196039256,55.681743909685075,POINT (6161161.25815482 1949993.21614456)
218,22,238750,60418,Santa Clara & 17th,74.73168653242185,195.31395124483353,270.04563777725554,POINT (6162125.66469058 1950549.64613406)
218,23,238750,60418,Santa Clara & 17th,74.73168653242185,195.31395124483353,270.04563777725554,POINT (6162125.66469058 1950549.64613406)
218,522,238750,60418,Santa Clara & 17th,74.73168653242185,195.31395124483353,270.04563777725554,POINT (6162125.66469058 1950549.64613406)
219,22,238750,60419,Santa Clara & 21st,39.46239340724635,99.70948895875365,139.17188236600006,POINT (6163225.61327808 1951192.6107274)
219,23,238750,60419,Santa Clara & 21st,39.46239340724635,99.70948895875365,139.17188236600006,POINT (6163225.61327808 1951192.6107274)
220,22,238750,60420,Santa Clara & 24th,95.10504046606987,123.49301597095712,218.59805643702705,POINT (6164064.792374 1951680.29938456)
220,23,238750,60420,Santa Clara & 24th,95.10504046606987,123.49301597095712,218.59805643702705,POINT (6164064.792374 1951680.29938456)
220,522,238750,60420,Santa Clara & 24th,95.10504046606987,123.49301597095712,218.59805643702705,POINT (6164064.792374 1951680.29938456)
221,22,238750,60421,Santa Clara & 28th,74.42689051144936,80.74733183483178,155.1742223462811,POINT (6165083.9655325 1952252.78281964)
221,23,238750,60421,Santa Clara & 28th,74.42689051144936,80.74733183483178,155.1742223462811,POINT (6165083.9655325 1952252.78281964)
222,22,238750,60422,Alum Rock & 33rd,18.669426815015058,69.65748524351467,88.32691205852973,POINT (6166597.53140299 1953121.81290573)
222,23,238750,60422,Alum Rock & 33rd,18.669426815015058,69.65748524351467,88.32691205852973,POINT (6166597.53140299 1953121.81290573)
223,22,238751,60425,King & Waverly,78.00327385033273,16.160768071797484,94.16404192213014,POINT (6175120.6186875 1943957.38339998)
224,22,238751,60426,Alum Rock & King,176.5811196156784,91.3552925832337,267.93641219891214,POINT (6167485.29275084 1953720.69130115)
224,23,238751,60426,Alum Rock & King,176.5811196156784,91.3552925832337,267.93641219891214,POINT (6167485.29275084 1953720.69130115)
225,22,238751,60428,Alum Rock & 33rd,79.13018566400918,26.64117336911454,105.7713590331237,POINT (6166691.40391867 1953260.28014848)
225,23,238751,60428,Alum Rock & 33rd,79.13018566400918,26.64117336911454,105.7713590331237,POINT (6166691.40391867 1953260.28014848)
226,22,238751,60429,Santa Clara & 28th,85.32822879734645,56.891699068904956,142.21992786625142,POINT (6165234.65912874 1952419.54823415)
226,23,238751,60429,Santa Clara & 28th,85.32822879734645,56.891699068904956,142.21992786625142,POINT (6165234.65912874 1952419.54823415)
227,22,238751,60431,Santa Clara & 24th,161.8811642605759,85.95269322181085,247.83385748238675,POINT (6164019.37448584 1951715.55685998)
227,23,238751,60431,Santa Clara & 24th,161.8811642605759,85.95269322181085,247.83385748238675,POINT (6164019.37448584 1951715.55685998)
227,522,238751,60431,Santa Clara & 24th,161.8811642605759,85.95269322181085,247.83385748238675,POINT (6164019.37448584 1951715.55685998)
228,22,238751,60433,Santa Clara & 20th,117.40724781754197,49.47766130927899,166.8849091268209,POINT (6162816.90937108 1951037.64942315)
228,23,238751,60433,Santa Clara & 20th,117.40724781754197,49.47766130927899,166.8849091268209,POINT (6162816.90937108 1951037.64942315)
229,22,238751,60434,Santa Clara & 17th,190.16335739423963,67.19104204618914,257.35439944042884,POINT (6162058.020797 1950595.79367957)
229,23,238751,60434,Santa Clara & 17th,190.16335739423963,67.19104204618914,257.35439944042884,POINT (6162058.020797 1950595.79367957)
229,522,238751,60434,Santa Clara & 17th,190.16335739423963,67.19104204618914,257.35439944042884,POINT (6162058.020797 1950595.79367957)
230,22,238751,60435,Santa Clara & 14th,46.11951732907617,18.283519340136998,64.40303666921317,POINT (6161248.99518408 1950127.02165122)
230,23,238751,60435,Santa Clara & 14th,46.11951732907617,18.283519340136998,64.40303666921317,POINT (6161248.99518408 1950127.02165122)
231,22,238751,60437,Santa Clara & 11th,99.55921798789439,97.3992188367188,196.95843682461313,POINT (6160398.19767308 1949646.87267715)
231,23,238751,60437,Santa Clara & 11th,99.55921798789439,97.3992188367188,196.95843682461313,POINT (6160398.19767308 1949646.87267715)
232,22,238751,60438,Santa Clara & 7th,164.5072665080018,312.8525174172233,477.35978392522503,POINT (6159301.49973525 1949016.35359699)
232,23,238751,60438,Santa Clara & 7th,164.5072665080018,312.8525174172233,477.35978392522503,POINT (6159301.49973525 1949016.35359699)
233,22,238751,60439,Santa Clara & 5th,1412.6696955005775,2011.2584045856097,3423.9281000861847,POINT (6158689.41008016 1948639.05743556)
233,23,238751,60439,Santa Clara & 5th,1412.6696955005775,2011.2584045856097,3423.9281000861847,POINT (6158689.41008016 1948639.05743556)
233,522,238751,60439,Santa Clara & 5th,1412.6696955005775,2011.2584045856097,3423.9281000861847,POINT (6158689.41008016 1948639.05743556)
233,523,238751,60439,Santa Clara & 5th,1412.6696955005775,2011.2584045856097,3423.9281000861847,POINT (6158689.41008016 1948639.05743556)
234,522,238931,60440,Santa Clara & 1st,242.83936618936627,270.7777431718608,513.6171093612268,POINT (6157509.51184942 1947971.97084323)
235,22,238751,60441,Santa Clara & Market,69.43153643741881,68.5142960797373,137.94583251715613,POINT (6156878.64073583 1947605.91842572)
236,22,238751,60442,Santa Clara & Almaden Ave,36.199014384308505,35.463456233309195,71.66247061761771,POINT (6156340.74647041 1947294.93709232)
237,22,238751,60443,Santa Clara & Almaden Blvd,84.92682978785932,114.74602815485174,199.6728579427109,POINT (6155888.49442217 1947014.7332564)
237,522,238751,60443,Santa Clara & Almaden Blvd,84.92682978785932,114.74602815485174,199.6728579427109,POINT (6155888.49442217 1947014.7332564)
238,22,238751,60444,Santa Clara & Delmas,10.608209682474387,44.44090223501991,55.04911191749432,POINT (6154976.04972474 1946528.02392797)
239,22,238751,60445,Santa Clara & Cahill,115.76268690459868,129.75330617095318,245.515993075552,POINT (6154143.02940917 1946434.52313073)
239,522,238751,60445,Santa Clara & Cahill,115.76268690459868,129.75330617095318,245.515993075552,POINT (6154143.02940917 1946434.52313073)
240,22,238751,60446,The Alameda & Bush,56.501607297930846,103.89937741996569,160.40098471789648,POINT (6153307.07602859 1946397.89820398)
241,22,238751,60448,The Alameda & Morrison,14.096446445711152,24.52415019620902,38.62059664192016,POINT (6152049.99291283 1946336.68408756)
242,22,238751,60449,The Alameda & Julian,87.3751758862053,111.26892315201142,198.64409903821672,POINT (6151087.65789525 1946423.29054165)
242,522,238751,60449,The Alameda & Julian,87.3751758862053,111.26892315201142,198.64409903821672,POINT (6151087.65789525 1946423.29054165)
243,22,238751,60450,The Alameda & Hester,9.078007939772647,17.49290137966609,26.57090931943873,POINT (6150439.91279966 1947103.82887873)
244,22,238751,60451,The Alameda & Schiele,5.207224556489263,9.16966252701547,14.376887083504732,POINT (6149906.68453541 1947683.23815298)
245,22,238751,60452,The Alameda & Taylor,145.55305185011065,124.8877442818619,270.44079613197255,POINT (6149022.07508416 1948635.04432023)
245,522,238751,60452,The Alameda & Taylor,145.55305185011065,124.8877442818619,270.44079613197255,POINT (6149022.07508416 1948635.04432023)
246,22,238751,60453,The Alameda & University,7.674862066038532,13.539145005321483,21.214007071360015,POINT (6148271.66024642 1949440.27466515)
247,22,238751,60454,The Alameda & McKendrie,7.758804757334169,14.408180218474334,22.166984975808507,POINT (6147727.667568 1950032.27249689)
248,22,238751,60455,The Alameda & Newhall,13.034295524736699,28.60333563495328,41.63763115968999,POINT (6146498.97022225 1950697.35646856)
249,22,238751,60457,The Alameda & Portola,10.372704093292326,35.94749604970193,46.320200142994246,POINT (6145280.23512691 1951173.71673632)
250,22,238751,60458,El Camino & The Alameda,10.329270402799812,9.511657215333685,19.840927618133506,POINT (6145292.82598099 1952205.15069707)
251,22,238751,60459,El Camino & Campbell,3.6178791796438867,5.728376198964436,9.346255378608324,POINT (6144921.62003049 1953137.58813664)
252,22,238751,60460,Santa Clara Transit Center,204.61689503307153,273.29724368768495,477.91413872075657,POINT (6143823.12583642 1954052.06301373)
252,522,238751,60460,Santa Clara Transit Center,204.61689503307153,273.29724368768495,477.91413872075657,POINT (6143823.12583642 1954052.06301373)
253,60,238741,60461,Benton & El Camino,36.111514384308485,15.610469106057336,51.72198349036584,POINT (6143295.21481875 1954146.48113199)
256,60,238741,60464,Monroe & Franklin,37.26022058007351,41.99167744020684,79.25189802028034,POINT (6140769.03712833 1952643.29253732)
258,22,238751,60466,El Camino & Monroe,35.73026532291241,19.371155478508424,55.10142080142081,POINT (6139864.19215325 1954321.46372165)
259,22,238751,60467,El Camino & Lincoln,13.697109263285732,21.622157091274726,35.31926635456048,POINT (6138611.85410674 1954115.14261198)
260,22,238751,60468,El Camino & Scott,152.79689093586143,183.1872506578388,335.9841415937004,POINT (6137168.84288517 1954135.44112781)
260,522,238751,60468,El Camino & Scott,152.79689093586143,183.1872506578388,335.9841415937004,POINT (6137168.84288517 1954135.44112781)
261,22,238751,60469,El Camino & Los Padres,21.410312073547363,20.199180639621815,41.609492713169175,POINT (6135759.30600607 1954158.5693624)
262,22,238751,60470,El Camino & San Tomas,11.696931499872681,19.038180365386253,30.73511186525893,POINT (6134561.331696 1954177.35508598)
263,22,238751,60471,El Camino & Bowe,4.015576906753378,9.834332987274163,13.849909894027544,POINT (6133190.77603817 1954202.1893539)
264,22,238751,60472,El Camino & Bowers,154.9156433435845,187.34735950324185,342.26300284682634,POINT (6132486.84371899 1954211.46722248)
264,522,238751,60472,El Camino & Bowers,154.9156433435845,187.34735950324185,342.26300284682634,POINT (6132486.84371899 1954211.46722248)
265,22,238751,60473,El Camino & Alpine,22.482032428355943,19.695937069466485,42.17796949782245,POINT (6131400.17102358 1954227.9078064)
266,22,238751,60474,El Camino & Calabazas,16.103570857247334,14.799144972674384,30.9027158299217,POINT (6130123.51412807 1954252.86773023)
267,22,238751,60475,El Camino & Pomeroy,20.45987688781807,33.70865931454166,54.16853620235973,POINT (6129424.45876767 1954276.34963864)
