bus_id,trip_id,route_id,lat,lon,time,speed,direction
7413,3917778,23,37.3232421875,-121.94717407226562,1774488725,11.164891242980957,0
7420,3918723,25,37.31561279296875,-122.03825378417969,1774488725,7.1399126052856445,0
7421,3918800,25,37.319881439208984,-121.87805938720703,1774488725,0.0,1
7443,3918719,25,37.31739044189453,-121.88484191894531,1774488725,0.0015433200169354677,0
7453,3918720,25,37.333038330078125,-121.85295104980469,1774488725,8.046719551086426,0
7454,3918799,25,37.30669021606445,-121.90509033203125,1774488725,0.0,1
8303,3916789,22,37.412601470947266,-122.07400512695312,1774488725,0.0,0
8304,3916870,22,37.34807586669922,-121.85112762451172,1774488725,13.411199569702148,1
8306,3916853,22,37.411922454833984,-122.12445068359375,1774488725,0.0,1
8308,3916752,22,37.35228729248047,-121.97845458984375,1774488725,8.563882827758789,0
8318,3916807,22,37.33757019042969,-121.88776397705078,1774488725,6.503036022186279,1
8320,3916834,22,37.32708740234375,-121.81094360351562,1774488725,0.0015433200169354677,1
8323,3916745,22,37.44401168823242,-122.16600036621094,1774488725,0.0010288800112903118,0
8324,3916751,22,37.331886291503906,-121.90172576904297,1774488725,0.0030866400338709354,0
8326,3916788,22,37.391510009765625,-122.09513854980469,1774488725,0.0,0
8327,3916744,22,37.412105560302734,-122.12489318847656,1774488725,0.0010288800112903118,0
8328,3916828,22,37.39928436279297,-122.10965728759766,1774488725,0.33232825994491577,1
8329,3916740,22,37.35097885131836,-121.8592758178711,1774488725,0.0025722000282257795,0
8330,3923634,Rapid 523,37.33012008666992,-121.88964080810547,1774488725,10.012031555175781,0
8335,3916829,22,37.35249328613281,-121.96797180175781,1774488725,0.0015433200169354677,1
8336,3916833,22,37.33647155761719,-121.89010620117188,1774488725,0.11626343429088593,1
8339,3916786,22,37.44425964355469,-122.16641235351562,1774488725,0.0015433200169354677,0
8340,3922854,Rapid 522,37.3612060546875,-121.83783721923828,1774488725,0.0005144400056451559,1
0130,3926051,60,37.35315704345703,-121.9384536743164,1774488756,4.534788608551025,0
0131,3926114,60,37.36043167114258,-121.91910552978516,1774488756,15.356548309326172,1
0132,3926113,60,37.330196380615234,-121.9503173828125,1774488756,0.021092040464282036,1
0133,3926052,60,37.30507278442383,-121.949951171875,1774488756,18.249757766723633,0
0134,3926115,60,37.3731803894043,-121.91825866699219,1774488756,7.264407157897949,1
0135,3926053,60,37.27942657470703,-121.94908905029297,1774488756,0.0010288800112903118,0
