,route_id,direction_id,stop_id,stop_sequence,mean_delay,stop_name,boardings,alightings,total_b_a,geometry,proj_dist,spacing
154,22,1,60473,54,-38.0,El Camino & Alpine,22.482032428355943,19.695937069466485,42.17796949782245,POINT (6131400.17102358 1954227.9078064),66174.40361953601,-1086.4430120214965
155,22,1,60474,55,-67.0,El Camino & Calabazas,16.103570857247334,14.799144972674384,30.9027158299217,POINT (6130123.51412807 1954252.86773023),64897.16753323195,-1277.2360863040594
156,22,1,60475,56,-72.5,El Camino & Pomeroy,20.45987688781807,33.70865931454166,54.16853620235973,POINT (6129424.45876767 1954276.34963864),64198.373227364624,-698.7943058673263
157,22,1,60476,57,-105.5,El Camino & Flora Vista,60.35839601574894,70.78679310885188,131.14518912460088,POINT (6127487.92851999 1954284.25283806),62260.883612838516,-1937.4896145261082
158,22,1,60477,58,-89.0,El Camino & Lawrence,149.8619550384256,162.79366670910795,312.65562174753364,POINT (6126225.28865683 1954294.97033632),60999.46202533561,-1261.421587502904
159,22,1,60478,59,-97.5,El Camino & Sycamore,45.92913442766381,37.222561507120325,83.15169593478419,POINT (6124774.45855324 1954281.09339556),59548.11454394004,-1451.347481395569
160,22,1,60479,60,-124.0,El Camino & Poplar,20.09495096406861,17.86588697250462,37.960837936573206,POINT (6123406.56332317 1954290.71936056),58178.56820368819,-1369.5463402518508
161,22,1,60480,61,-147.0,El Camino & Wolfe,94.9692584376408,109.58544388617916,204.55470232381995,POINT (6121346.03496391 1954846.19298714),55926.3010558466,-2252.267147841594
162,22,1,60481,62,-24.5,El Camino & Maria,24.583772436713613,23.36402772064536,47.94780015735896,POINT (6120473.70993692 1955745.94676507),54665.57821929926,-1260.7228365473347
163,22,1,60482,63,-32.0,El Camino & Fair Oaks,130.79323307411542,150.19678205781145,280.9900151319269,POINT (6118293.529586 1958081.02313164),51470.9701435598,-3194.6080757394593
164,22,1,60483,64,-49.0,El Camino & Cezanne,24.353379708526766,24.386547521106344,48.73992722963316,POINT (6117499.1355055 1958934.81473115),50301.05600521954,-1169.9141383402603
165,22,1,60484,65,-65.0,El Camino & Sunnyvale,184.6028337675396,198.6747109916227,383.2775447591624,POINT (6116721.00287542 1959766.87933998),49161.64085442422,-1139.415150795321
166,22,1,60485,66,-29.5,El Camino & Mathilda,20.918830026182967,24.07425368748898,44.99308371367192,POINT (6114851.24546008 1960650.02029023),47088.30622056509,-2073.334633859129
167,22,1,60486,67,-47.5,El Camino & Pastoria,23.76931850828909,51.30867302632012,75.07799153460914,POINT (6113772.24564958 1961011.53269057),45949.374353184525,-1138.9318673805683
168,22,1,60487,68,-57.0,El Camino & Mary,26.50381497587379,47.20754653842889,73.7113615143027,POINT (6111582.26512142 1961676.2236184),43662.75856085336,-2286.615792331162
169,22,1,60488,69,-77.5,El Camino & Grape,22.28809638074344,33.48716561216562,55.77526199290903,POINT (6110367.35941474 1962074.35307148),42379.74410329977,-1283.014457553596
170,22,1,60489,70,-76.0,El Camino & Bernardo,114.458822549999,144.2848879878291,258.7437105378282,POINT (6109305.94880791 1962490.74003398),41225.27336323457,-1154.4707400651969
171,22,1,60490,71,-88.0,El Camino & Sylvan,29.33580749316044,33.5586167100873,62.89442420324772,POINT (6107771.73501283 1963272.65776148),39507.044589724144,-1718.2287735104255
172,22,1,60491,72,-98.0,El Camino & Mountain View-Alviso,54.71418965021905,67.48129631806101,122.19548596828008,POINT (6104493.14347291 1964955.72821423),35812.09573771946,-3694.948852004687
173,22,1,60492,73,-117.0,El Camino & Calderon,15.285137166754826,9.330281646458117,24.61541881321294,POINT (6103415.728633 1965652.28981324),34528.47617548749,-1283.6195622319647
174,22,1,60493,74,-92.0,El Camino & Bush,1.7719128094128087,3.650695954372428,5.422608763785235,POINT (6102356.69039674 1966332.56141856),33270.00136852138,-1258.4748069661146
175,22,1,60494,75,-112.0,El Camino & Castro,156.6157155752745,186.1256298440122,342.7413454192866,POINT (6101344.03034858 1966985.87080748),32064.32597528146,-1205.6753932399188
176,22,1,60495,76,-36.0,El Camino & Shoreline,14.108696205755033,15.774711399711403,29.883407605466424,POINT (6100101.78709817 1967788.41447797),30584.51747585055,-1479.8084994309102
177,22,1,60496,77,-83.0,El Camino & Mariposa,16.028581875640707,21.40807517645753,37.43665705209823,POINT (6098880.92011733 1968579.3633554),29129.41035516873,-1455.1071206818197
178,22,1,60497,78,-109.0,El Camino & Escuela,74.92985943794767,89.25386027371322,164.18371971166084,POINT (6097853.14494191 1969682.43365581),27595.141453522654,-1534.2689016460754
179,22,1,60498,79,-120.5,El Camino & Rengstorff,17.994834005863417,29.2569338341397,47.251767840003154,POINT (6096099.719643 1970753.1719999),25554.153055183397,-2040.9883983392574
180,22,1,60499,80,265.6666666666667,El Camino & Ortega,8.670861164978813,13.579348919054803,22.25021008403363,POINT (6094922.08912425 1971425.21133822),24198.296145927518,-1355.8569092558791
181,22,1,60500,81,253.66666666666666,El Camino & Showers,180.8278646190411,301.7052716074777,482.5331362265184,POINT (6093892.02163059 1972041.95977664),22993.18753337032,-1205.1086125571965
182,22,1,60501,82,317.6666666666667,El Camino & San Antonio,27.271864981423803,22.892432322579378,50.1642973040032,POINT (6092725.32941017 1972853.38105406),21564.12254677892,-1429.064986591402
183,22,1,60502,83,289.3333333333333,El Camino & Cesano,13.459694553812202,14.664632018308485,28.124326572120697,POINT (6091749.62302825 1973852.73437031),20153.138158771875,-1410.984388007044
184,22,1,60503,84,306.0,El Camino & Dinah's Court,9.78513177998472,12.24260225069049,22.02773403067521,POINT (6090938.17550416 1974922.47468489),18786.640248356238,-1366.4979104156373
185,22,1,60504,85,307.0,El Camino & Charleston,36.49333313745078,73.44595478051362,109.9392879179644,POINT (6090104.27133209 1976267.93524857),17203.425988032803,-1583.2142603234352
186,22,1,60505,86,303.3333333333333,El Camino & El Camino Way,12.74009960627608,12.25890449419861,24.999004100474668,POINT (6089803.05605525 1976753.85455231),16632.14304475103,-571.2829432817744
187,22,1,60507,87,276.6666666666667,El Camino & El Camino Way,24.38475584872644,29.14230165259578,53.52705750132222,POINT (6088765.5118705 1978091.24196939),14957.053812943368,-1675.0892318076603
188,22,1,60508,88,263.0,El Camino & Curtner,22.92232538703126,21.4133347861289,44.33566017316021,POINT (6087816.14139391 1978749.43094173),13806.072155905626,-1150.9816570377425
189,22,1,60509,89,248.66666666666666,El Camino & Margarita,11.94667309814369,23.257083439436368,35.20375653758008,POINT (6087201.76138908 1979161.45636439),13066.119090759108,-739.9530651465175
190,22,1,60511,90,231.33333333333334,El Camino & Page Mill,25.2534119475296,82.70464486493903,107.95805681246854,POINT (6084829.49546432 1980791.45277631),10186.104987072624,-2880.0141036864843
191,22,1,60512,91,206.0,El Camino & California,42.25670922215041,84.85752654208538,127.1142357642358,POINT (6083695.59517308 1981548.43846706),8821.533624125292,-1364.571362947332
192,22,1,60513,92,226.0,El Camino & Stanford,6.791830065359476,7.269531857031859,14.061361922391338,POINT (6082779.53237267 1982550.3550984),7441.724576679279,-1379.8090474460123
193,22,1,60514,93,205.33333333333334,El Camino & Park,3.4570752776635136,11.464308322396562,14.921383600060071,POINT (6082071.60990399 1983362.90629481),6366.095677897687,-1075.6288987815924
194,22,1,60515,94,203.33333333333334,El Camino & Churchill,1.258287545787545,7.14415176326941,8.402439309056957,POINT (6081192.564418 1984349.29474197),5043.436088841921,-1322.6595890557655
195,22,1,60516,95,183.66666666666666,El Camino & Sam McDonald,0.428088578088578,4.585197155785391,5.013285733873968,POINT (6080632.06258625 1985003.41679332),4182.952068357787,-860.4840204841348
196,22,1,60517,96,166.66666666666666,El Camino & Embarcadero,9.836765685295097,91.2880736910149,101.12483937631,POINT (6079540.24554417 1986249.99993007),2525.721183939593,-1657.2308844181935
197,22,1,60518,97,147.66666666666666,El Camino & Wells,1.652291172879408,43.33727571448159,44.989566887361,POINT (6078924.61488566 1986951.02215007),1591.835563740014,-933.8856201995791
198,22,1,60519,98,147.66666666666666,,,,,,,
199,23,0,60565,2,158.5,Stevens Creek & Stelling,199.51017748591275,201.0277574549633,400.5379349408759,POINT (6113616.59372991 1943669.84919815),14565.8242588333,
200,23,0,60566,3,139.0,Stevens Creek & Bandley,82.52072812808105,29.36143994893994,111.88216807702103,POINT (6115570.91199975 1943634.82433382),12610.911546827154,-1954.9127120061457
201,23,0,60567,4,169.5,Stevens Creek & De Anza,127.65898243912947,54.21818271597683,181.87716515510635,POINT (6116366.99931833 1943623.96871248),11814.55363744366,-796.3579093834942
202,23,0,60568,5,158.5,Stevens Creek & Torre,29.5892301326125,15.733397974574446,45.32262810718694,POINT (6117663.84022857 1943610.78698032),10517.216060344297,-1297.3375770993625
203,23,0,60569,6,143.0,Stevens Creek & Blaney,22.964910089910088,6.034644522144526,28.999554612054613,POINT (6119005.87100908 1943604.57898748),9175.285749811906,-1341.9303105323906
204,23,0,60570,7,132.5,Stevens Creek & Portal,25.3237659399424,16.298059783353903,41.62182572329629,POINT (6119915.68054116 1943594.52684222),8265.437338199961,-909.8484116119453
205,23,0,60571,8,119.0,Stevens Creek & Miller,87.03860918493272,75.97098000039176,163.00958918532442,POINT (6121530.15631483 1943567.27033506),6650.696452277584,-1614.740885922377
206,23,0,60572,9,108.5,Stevens Creek & Finch,112.7543159454924,23.90687547746372,136.66119142295605,POINT (6122715.70840566 1943560.13550681),5465.169002988922,-1185.527449288662
207,23,0,60573,10,108.0,Stevens Creek & Tantau,21.448097735597734,12.319043456543463,33.76714119214119,POINT (6123725.50166166 1943564.62040597),4455.176135350771,-1009.9928676381514
208,23,0,60574,11,103.0,,,,,,,
209,23,0,60575,12,109.5,Stevens Creek & Interstate 280,3.6519771894771904,2.6970500088147134,6.349027198291902,POINT (6126263.86764792 1943516.96367715),1915.3641974719817,
210,23,0,60576,13,101.5,Stevens Creek & Loma Linda,73.03007849993143,73.1779549698667,146.20803346979815,POINT (6127623.90068899 1943509.43613315),555.2623828326247,-1360.1018146393571
